A,B,C,lat_deg,lon_deg
0.9025852843498605,-0.003756870368741491,-0.43049470426488845,64.50000000000001,-0.5
0.8949343616020251,-0.1990924884239758,-0.3993177550236463,63.50000000000001,-26.5
0.3007057995042731,0.5805860938073305,0.7566345285684771,17.5,142.5
0.9636304532086231,-0.18730985356969798,0.19060789176905082,74.50000000000003,-135.5
-0.8949343616020251,0.4387261894845237,-0.081313092945513,-63.50000000000001,79.5
0.5519369853120581,0.4842399615998515,0.678879388282198,33.49999999999999,144.5
0.8433914458128857,0.1881662887908787,-0.5032736004325261,57.5,20.5
-0.8703556959398997,-0.4515819866574731,-0.19635343610811248,-60.5,-66.5
0.9762960071199334,-0.1256871235467911,0.17620684849406024,77.5,-144.5
-0.8703556959398997,0.476738707780759,0.12329301297520856,-60.5,104.5
0.5807029557109398,-0.19005149340342997,-0.7916214417786474,35.5,-13.5
0.6883545756937539,-0.10721715862783808,0.717406759807325,43.5,-171.5
0.44619781310980877,-0.879948602992806,-0.16308883366752455,26.5,-79.49999999999999
-0.02617694830787315,-0.9993147673772869,0.026167978121471785,-1.5000000000000002,-91.49999999999999
0.6883545756937539,-0.23016466555911375,0.6878896749112704,43.50000000000001,-161.5
0.7372773368101241,0.19187798569455639,0.6477692237455949,47.5,163.5
0.8870108331782218,-0.11561261965392049,-0.44704083035136144,62.50000000000002,-14.5
0.4771587602596084,0.5937202355994924,0.6479319403665765,28.5,137.5
0.6494480483301837,0.3153352156098255,0.6919399788395091,40.5,155.5
0.44619781310980877,-0.023426650522595918,0.8946276899477885,26.5,-178.49999999999997
0.9304175679820246,0.079325384020048,-0.3578136842554889,68.50000000000001,12.5
0.3665012267242973,0.5269943134494534,0.7667814841279911,21.5,145.5
0.13052619222005157,0.4882108082839802,0.8629096823070401,7.499999999999999,150.5
-0.8788171126619653,0.4658481924037533,0.10327605785777338,-61.50000000000001,102.5
-0.061048539534856894,-0.5653497751178562,-0.822589027154417,-3.500000000000002,-34.5
0.8788171126619655,-0.24931476737728686,-0.4068447237707473,61.500000000000014,-31.5
0.8870108331782218,-0.036228378648007174,-0.46032519636123925,62.50000000000002,-4.5
0.7132504491541816,0.17549366443719217,0.6785836503510562,45.500000000000014,165.5
0.3338068592337709,-0.9383017566563232,-0.09034818307051593,19.5,-84.49999999999999
-0.2672383760782569,-0.573189351576011,-0.7746209509114299,-15.500000000000005,-36.5
0.4771587602596084,-0.3220875498569152,0.8176668806639307,28.500000000000004,-158.5
0.8870108331782218,-0.10779307302661227,0.44899046229508743,62.50000000000002,-166.5
-0.8338858220671681,0.3657245118195247,0.4133763626645015,-56.5,138.5
0.23344536385590542,0.5646580868193422,0.7916214417786472,13.500000000000002,144.5
0.31730465640509214,0.5773028635060994,0.7523557395350318,18.5,142.5
0.3665012267242973,0.6165133337570182,0.6968415602627277,21.5,138.5
0.31730465640509214,-0.9138335536548078,0.2534284736139015,18.5,-105.49999999999999
-0.8338858220671681,0.43195038677374775,0.34358885185839894,-56.5,128.5
0.7253743710122876,0.24106685333168154,0.6447625873942204,46.5,159.5
0.8241261886220157,-0.06411900631807757,0.562765295888199,55.50000000000001,-173.5
0.008726535498373933,0.4924048101231686,0.8703225554619173,0.4999999999999999,150.5
-0.8241261886220157,-0.5507563875113473,0.13222491006917172,-55.50000000000001,-103.49999999999999
0.3826834323650898,0.5232911293815917,0.7613933178744163,22.5,145.5
0.414693242656239,-0.7919899751921093,0.4480863685613027,24.500000000000004,-119.49999999999999
